,id,sex,age,marital,child,educ,source,smoke,smokenum,toptim,tmast,tposaff,tnegaff,tlifesat,tpstress,tslfest,tmarlow,tpcoiss,agegp3,agegp5,educrec,LG10negaff,MAH_1,COO_1,MAH_2,FAC1_1,FAC2_1,FAC3_1,FAC4_1,FAC1_2,FAC2_2,FAC3_2,FAC4_2,MAH_3,COO_2,tpnew
217,164.0,MALES,31.0,STEADY RELATIONSHIP,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,17.0,19.0,86.0,19.0,18.0,32.0,39.0,4.0,63.0,30 - 44,25 - 32,completed undergrad uni,1.2787536009528289,0.9158792917815434,0.001301018656536421,1.9701456023051516,-0.9262054288226101,0.1536170472006039,-0.5297624666615695,0.24563224543533282,-0.9561018142479482,0.12332262339434193,-0.5619837083500063,0.17561914212151716,0.9158792917815411,0.001301018656536424,
218,82.0,FEMALES,49.0,DIVORCED,NO,COMPLETED HIGHSCHOOL,WORK,NO,0.0,16.0,22.0,86.0,28.0,12.0,34.0,32.0,6.0,46.0,45+,41 - 49,completed high school,1.4471580313422192,2.151548706275722,0.0032343100324084663,1.9672627497853945,-0.9470463305156112,-0.06807121571175702,2.47466231355658,0.6380799735868282,-0.8012624529804501,-0.7571042517021827,2.600572288469838,0.49575522687226764,2.151548706275717,0.0032343100324084737,
219,293.0,MALES,34.0,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,WORK,YES,20.0,24.0,26.0,43.0,20.0,20.0,26.0,34.0,5.0,70.0,30 - 44,33 - 40,some additional training,1.3010299956639813,1.2092594325950488,0.001217648270391803,1.9595855088467165,1.2548944329517127,0.07500325322848511,-0.18359035165228754,0.7305122236478413,1.3113393839684924,0.15450546608889648,-0.2015864729770066,0.8776719263244854,1.2092594325950479,0.001217648270391815,
220,292.0,FEMALES,33.0,MARRIED FIRST TIME,YES,COMPLETED HIGHSCHOOL,CHILDREN,YES,70.0,19.0,16.0,91.0,25.0,27.0,32.0,38.0,7.0,41.0,30 - 44,33 - 40,completed high school,1.3979400086720377,3.1743125294006407,0.0005753163143416399,1.9590620973318151,-1.3402603420611892,1.005432897855169,-0.30947447016172647,0.779996298403261,-1.275344657822303,0.8938438842887257,-0.4552463672724802,0.5283591305620965,3.174312529400639,0.000575316314341643,
221,536.0,FEMALES,24.0,MARRIED FIRST TIME,NO,SOME ADDITIONAL TRAINING,WORK,NO,0.0,26.0,26.0,36.0,10.0,35.0,20.0,34.0,6.0,63.0,18 - 29,18 - 24,some additional training,1.0,1.3141761020558584,0.0013461352651752462,1.9335220349391782,0.3277171308576188,-0.9253539145369097,-1.454620674420652,-0.11862520797504073,0.17042819341455911,-0.6913059356106058,-1.3693136782699666,0.15358974315079404,1.3141761020558562,0.0013461352651752351,
222,214.0,MALES,56.0,MARRIED FIRST TIME,NO,SOME SECONDARY,MONEY/FINANCES,NO,,20.0,25.0,33.0,16.0,30.0,20.0,39.0,4.0,60.0,45+,50+,did not complete high school,1.2041199826559248,0.976323158284673,0.0019827240866237697,1.9228849108412374,-0.11044684373086767,-0.38773410740704867,-0.29360912094788993,-0.3034109929000748,-0.17461540760616723,-0.34013725692304203,-0.24770073613653262,-0.24119905260506927,0.9763231582846709,0.001982724086623758,
223,402.0,FEMALES,23.0,SINGLE,YES,COMPLETED UNDERGRADUATE,WORK,NO,,23.0,21.0,91.0,24.0,26.0,30.0,37.0,5.0,55.0,18 - 29,18 - 24,completed undergrad uni,1.380211241711606,0.22402516535793546,0.00017248060158318602,1.914522698654398,-1.3447939093465748,0.21384625620476935,1.6704537271829143,-0.9304828234841642,-1.3013741869343773,-0.0973467118267889,1.6976235205807313,-1.2243363659345736,0.22402516535793515,0.0001724806015831874,
224,56.0,FEMALES,48.0,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,FAMILY,NO,0.0,21.0,14.0,35.0,27.0,14.0,33.0,39.0,6.0,44.0,45+,41 - 49,some additional training,1.4313637641589874,4.0118470915021485,0.0004946570419923932,1.9069769440269493,0.1553188314083286,1.2219650920580971,0.9880655811990386,-0.5931316981836331,0.28926118896521336,1.275683120730031,0.8212742289168833,-0.9060371725508517,4.011847091502146,0.0004946570419923977,
225,105.0,MALES,48.0,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,,NO,0.0,20.0,22.0,36.0,10.0,24.0,23.0,34.0,4.0,61.0,45+,41 - 49,some additional training,1.0,0.003541729242698108,0.0005334352898469965,1.906027382967254,0.25688419190254985,-0.9948461717619599,-1.2723295058912887,-0.5674409919996702,0.08355131324831948,-0.7423118335259912,-1.1759391238416816,-0.3241416241771954,0.003541729242698104,0.0005334352898469945,
226,101.0,FEMALES,25.0,LIVING WITH PARTNER,NO,COMPLETED HIGHSCHOOL,WORK,YES,140.0,25.0,25.0,39.0,15.0,29.0,19.0,38.0,4.0,65.0,18 - 29,25 - 32,completed high school,1.1760912590556813,0.6694876911135682,0.0017584690113576298,1.8966930432594769,0.7741314677174798,-0.34350610434684636,-0.71941776122127,-0.192038923824503,0.7140392490679608,-0.12224935572028585,-0.7031345622128082,-0.03600109923233262,0.6694876911135673,0.001758469011357621,
227,246.0,MALES,65.0,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,FAMILY,NO,0.0,20.0,19.0,37.0,10.0,18.0,20.0,40.0,7.0,68.0,45+,50+,some additional training,1.0,1.7963368667323665,0.006235422592379773,1.8938710546526534,0.44101142203317384,-0.9755063988817354,-1.215516969136451,-0.6132647919779516,0.27489640403774435,-0.7027903809666227,-1.1224447589469366,-0.36353323447007885,1.7963368667323618,0.006235422592379761,
228,111.0,MALES,32.0,MARRIED FIRST TIME,YES,COMPLETED UNDERGRADUATE,CHILDREN,NO,0.0,23.0,24.0,43.0,14.0,29.0,21.0,35.0,8.0,75.0,30 - 44,25 - 32,completed undergrad uni,1.146128035678238,1.443578860529735,0.0003464100394154728,1.891026640057729,1.242832506873335,-1.0383181998893098,0.03893423071669792,-0.3386254985663918,1.176288102527377,-0.9583019645398323,0.1878278185899821,-0.04851315015992419,1.4435788605297333,0.00034641003941546743,
229,83.0,FEMALES,42.0,MARRIED FIRST TIME,YES,SOME SECONDARY,"TIME (lack of time, too much to do)",NO,0.0,18.0,21.0,37.0,15.0,35.0,19.0,29.0,7.0,49.0,30 - 44,41 - 49,did not complete high school,1.1760912590556813,1.0749838345050526,0.00943315386838955,1.88741003604597,0.45347173291988296,-0.0457133661870854,-0.9849858779687467,-0.44181431518032344,0.38322455613702344,0.2586750074780752,-1.027454213038692,-0.37592278538000745,1.0749838345050509,0.009433153868389542,
230,191.0,FEMALES,49.0,MARRIED FIRST TIME,YES,SOME SECONDARY,CHILDREN,NO,0.0,28.0,25.0,39.0,12.0,30.0,25.0,36.0,4.0,69.0,45+,41 - 49,did not complete high school,1.0791812460476249,0.7678410475141244,0.00023820243034105562,1.8802312076379624,0.6990384449040139,-0.9263864343719541,-1.0283961909045165,0.021542218772543233,0.5815680175535266,-0.7510958543347475,-0.9274435364705418,0.31486464259442937,0.767841047514124,0.00023820243034105982,
231,486.0,MALES,24.0,SINGLE,NO,COMPLETED HIGHSCHOOL,WORK,NO,,22.0,20.0,86.0,16.0,25.0,29.0,39.0,4.0,54.0,18 - 29,18 - 24,completed high school,1.2041199826559248,0.3392054353397031,3.0961140708951952e-09,1.868821796010341,-0.941868666462169,-0.4899532228406797,-0.7376671543508746,0.5260534919093144,-1.0237549102190808,-0.5952492068506632,-0.6711056890444783,0.6100137199382542,0.3392054353397029,3.096114070899049e-09,
232,94.0,FEMALES,21.0,SINGLE,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,23.0,18.0,86.0,16.0,15.0,29.0,24.0,5.0,60.0,18 - 29,18 - 24,completed undergrad uni,1.2041199826559248,1.166319931128394,3.404683375148134e-06,1.868821796010341,-0.9859093004640603,-0.640000480383962,0.2408510652361697,-0.5727631494746351,-1.0711015342538546,-0.7838207721831031,0.3507694074109861,-0.5771711931673655,1.1663199311283918,3.4046833751480462e-06,
233,89.0,MALES,22.0,STEADY RELATIONSHIP,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,28.0,28.0,40.0,19.0,26.0,21.0,36.0,8.0,68.0,18 - 29,18 - 24,completed undergrad uni,1.2787536009528289,2.524345269460953,4.395059512658447e-05,1.852106919512717,0.8332985934336614,-0.4826782697751364,0.4459523590412702,-0.1174521909473566,0.8352832686977474,-0.5027488053847052,0.5300657695783451,0.022007097522652674,2.52434526946095,4.39505951265813e-05,140.0
234,211.0,MALES,33.0,MARRIED FIRST TIME,YES,COMPLETED HIGHSCHOOL,FAMILY,NO,,22.0,21.0,86.0,16.0,25.0,26.0,31.0,6.0,63.0,30 - 44,33 - 40,completed high school,1.2041199826559248,0.15908121136714834,3.104570481368925e-05,1.8502768046977691,-1.0368061346796227,-0.7120293361842189,0.05959926110650096,-0.3869361098933663,-1.1315446673021095,-0.8637822119679984,0.1775319791924393,-0.3612933241518671,0.15908121136714792,3.1045704813688666e-05,130.0
235,42.0,MALES,50.0,REMARRIED,YES,POSTGRADUATE COMPLETED,MONEY/FINANCES,NO,0.0,27.0,26.0,39.0,24.0,32.0,25.0,37.0,3.0,75.0,45+,50+,completed postgrad uni,1.380211241711606,1.7073551713044897,0.0013947637685139274,1.8434061721160624,0.8448686069754237,0.3718507516209429,1.3876714008064956,-0.5492864635178735,0.9522622969005696,0.3327230511298597,1.3654359667310396,-0.6496676845950511,1.7073551713044886,0.0013947637685139426,154.0
236,515.0,FEMALES,26.0,LIVING WITH PARTNER,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,27.0,24.0,31.0,28.0,25.0,34.0,29.0,5.0,53.0,18 - 29,25 - 32,completed undergrad uni,1.4471580313422192,1.5027467928029776,0.005841980115103888,1.8376655436767118,-0.4228107036421678,0.8616227887173789,0.9747257308318017,0.48488888860670853,-0.2851624248145107,0.6443599046842103,0.8880345884884596,0.26247212010423027,1.5027467928029739,0.005841980115103902,110.0
237,251.0,,45.0,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,WORK,NO,0.0,26.0,20.0,86.0,17.0,17.0,30.0,28.0,5.0,42.0,45+,41 - 49,some additional training,1.2304489213782739,2.597670747197487,0.0001893480885936372,1.827524347391001,-0.9105072400627092,-0.5264357729174401,-0.32652767266017774,0.5938560772979549,-0.9674289966764805,-0.7206510848328483,-0.23742548081075887,0.6729648090836012,2.5976707471974825,0.00018934808859363627,88.0
238,516.0,MALES,40.0,MARRIED FIRST TIME,NO,COMPLETED HIGHSCHOOL,WORK,NO,0.0,19.0,23.0,36.0,13.0,17.0,19.0,18.0,7.0,65.0,30 - 44,33 - 40,completed high school,1.1139433523068367,0.15343362551511905,0.0019024918623440305,1.827136858120654,0.2614507223886834,-0.5971452339285207,-0.9126146792623572,-0.4700919124654718,0.14552125296023705,-0.38455339575520736,-0.8636882108056938,-0.31608898029283206,0.15343362551511894,0.0019024918623440263,134.0
239,476.0,FEMALES,61.0,MARRIED FIRST TIME,NO,SOME SECONDARY,LIFE IN GENERAL,YES,,30.0,23.0,36.0,10.0,32.0,21.0,40.0,7.0,73.0,45+,50+,did not complete high school,1.0,1.1361729519534554,0.0007171277062007244,1.8028873759645172,0.3155002002201308,-0.9928174888554202,-1.3318049635149412,-0.3315227792721,0.15047590260059868,-0.7581090710649622,-1.234565941778327,-0.06601065199223445,1.1361729519534536,0.000717127706200718,150.0
240,86.0,MALES,22.0,SINGLE,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,20.0,24.0,43.0,19.0,22.0,24.0,38.0,9.0,64.0,18 - 29,18 - 24,completed undergrad uni,1.2787536009528289,0.31753978925996035,3.089240934762204e-05,1.7913735885481952,1.300885357195732,0.8183295499634391,-1.444849757565918,0.007107885879982602,1.3122591542375448,1.3350676741797032,-1.6420281069611438,0.023319609133807796,0.31753978925996,3.089240934762103e-05,132.0
241,110.0,FEMALES,27.0,SINGLE,NO,COMPLETED UNDERGRADUATE,RELATIONSHIPS,YES,50.0,20.0,26.0,91.0,21.0,11.0,27.0,34.0,4.0,53.0,18 - 29,25 - 32,completed undergrad uni,1.3222192947339193,3.0876596729663555,0.00044831876782738925,1.78853142974786,-1.2952364910603915,0.08326574339882888,0.7109925061349321,-0.7852537371557327,-1.3112776507230852,-0.0758839301120069,0.7237553257638712,-0.9952590794803546,3.0876596729663475,0.00044831876782739657,110.0
242,80.0,FEMALES,22.0,SINGLE,NO,COMPLETED HIGHSCHOOL,"TIME (lack of time, too much to do)",NO,0.0,30.0,18.0,41.0,12.0,34.0,20.0,40.0,4.0,63.0,18 - 29,18 - 24,completed high school,1.0791812460476249,1.5554574827080005,0.008329872586151294,1.77671465522461,0.99004670794578,-0.7377959040793897,-0.7686872472469355,-0.6048951572251958,0.8825321855913832,-0.4605796676733479,-0.7008346604102266,-0.3755538574496225,1.555457482707997,0.00832987258615129,130.0
243,433.0,FEMALES,49.0,REMARRIED,YES,SOME ADDITIONAL TRAINING,MONEY/FINANCES,NO,0.0,26.0,27.0,43.0,15.0,30.0,23.0,36.0,7.0,68.0,45+,41 - 49,some additional training,1.1760912590556813,1.7469777116841951,8.428300265679212e-05,1.7417542797582102,1.2089417393425412,-0.9995860711909135,0.7294768309819868,-0.7740781521186179,1.1663958172917295,-0.9838072968512607,0.8918581166657137,-0.5539709480955445,1.746977711684193,8.428300265679572e-05,140.0
244,220.0,MALES,36.0,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,WORK,NO,,29.0,27.0,43.0,16.0,33.0,22.0,29.0,4.0,63.0,30 - 44,33 - 40,some additional training,1.2041199826559248,2.0675533816321203,0.00014363185686629655,1.738085224653919,1.3123705097008935,-0.44205178361426317,0.022936050251689488,-0.6480966356939822,1.2808424273823722,-0.2386598922179083,0.07089767244732306,-0.4893688918238422,2.0675533816321163,0.0001436318568662918,130.0
245,409.0,MALES,46.0,MARRIED FIRST TIME,NO,COMPLETED UNDERGRADUATE,WORK,NO,,20.0,14.0,86.0,25.0,18.0,34.0,36.0,5.0,51.0,45+,41 - 49,completed undergrad uni,1.3979400086720377,3.888639674757625,0.00011431779683796254,1.7193199507610177,-0.9632877345074804,0.20892964821276314,0.9311008719647351,0.9299951303249526,-0.8738284933384675,-0.20322747404845498,0.9585570538206611,0.8210824494520481,3.88863967475762,0.00011431779683796091,106.0
246,537.0,FEMALES,27.0,STEADY RELATIONSHIP,NO,POSTGRADUATE COMPLETED,WORK,YES,60.0,21.0,25.0,42.0,13.0,29.0,21.0,39.0,6.0,81.0,18 - 29,25 - 32,completed postgrad uni,1.1139433523068367,2.8966170107821405,2.8540486199467507e-06,1.7139714068674539,1.1429664461756162,-0.9845149824786388,-0.1685568142183706,-0.5283637882288511,1.0579178781689544,-0.8418282231346886,-0.0385181963351876,-0.2598302892289983,2.896617010782137,2.8540486199460104e-06,166.0
247,529.0,FEMALES,41.0,REMARRIED,YES,SOME ADDITIONAL TRAINING,WORK,NO,1.0,15.0,20.0,86.0,19.0,15.0,32.0,35.0,7.0,59.0,30 - 44,41 - 49,some additional training,1.2787536009528289,0.20997952933458236,0.0007870095516900076,1.7085847090308275,-0.686008506744449,0.31637147661596837,-0.07841332829292971,-0.908472523794736,-0.7209064732791323,0.4239430444625122,-0.14072350239842146,-1.083741277448135,0.20997952933458203,0.0007870095516900103,122.0
248,461.0,FEMALES,21.0,SINGLE,NO,SOME ADDITIONAL TRAINING,MONEY/FINANCES,YES,50.0,10.0,23.0,35.0,25.0,16.0,33.0,32.0,6.0,64.0,18 - 29,18 - 24,some additional training,1.3979400086720377,0.11654664224468703,0.0028056436195870965,1.6977395950358611,0.2025793475576418,0.7158800718217354,0.941426602280774,-0.22236443724767713,0.3104562438276688,0.6723137679510872,0.8588409487581375,-0.40505162726992494,0.11654664224468696,0.0028056436195871078,132.0
249,464.0,MALES,36.0,MARRIED FIRST TIME,YES,POSTGRADUATE COMPLETED,MONEY/FINANCES,NO,0.0,25.0,26.0,40.0,20.0,29.0,22.0,29.0,3.0,76.0,30 - 44,33 - 40,completed postgrad uni,1.3010299956639813,1.8642779407359513,4.765976497555513e-05,1.6953612325654062,0.926344330157262,-0.07632663063478166,0.6852736490083259,-0.6261481172109674,0.9550261651362021,-0.008680365753749041,0.7048102785202229,-0.6026321090081783,1.86427794073595,4.7659764975557866e-05,156.0
250,357.0,MALES,36.0,MARRIED FIRST TIME,YES,POSTGRADUATE COMPLETED,"TIME (lack of time, too much to do)",NO,0.0,22.0,25.0,32.0,17.0,26.0,21.0,36.0,8.0,79.0,30 - 44,33 - 40,completed postgrad uni,1.2304489213782739,2.3508089446055602,3.37055400515796e-05,1.6868129899910065,-0.2657156539007407,-0.8282477702329182,1.0370340111619931,-0.9708486770959376,-0.31957475841172145,-0.9972045956351461,1.194246881478242,-0.9379621103075114,2.3508089446055576,3.3705540051577294e-05,162.0
251,44.0,MALES,40.0,MARRIED FIRST TIME,YES,COMPLETED UNDERGRADUATE,MONEY/FINANCES,NO,0.0,25.0,25.0,41.0,15.0,31.0,20.0,39.0,8.0,79.0,30 - 44,33 - 40,completed undergrad uni,1.1760912590556813,2.3508089446055602,0.0003201308652176757,1.675573841560195,1.0920261513701386,0.45609475808312344,-1.867833214540562,-0.2638426116682875,1.0327653534834011,1.0311348066457309,-2.0266982602572656,-0.19089543235646605,2.3508089446055576,0.00032013086521766863,162.0
252,204.0,MALES,35.0,MARRIED FIRST TIME,NO,COMPLETED UNDERGRADUATE,WORK,YES,5.0,24.0,18.0,32.0,19.0,25.0,32.0,34.0,3.0,39.0,30 - 44,33 - 40,completed undergrad uni,1.2787536009528289,3.25586129199531,0.00014264271293079476,1.6722723211761334,-0.2454555256136262,-0.913791811776455,1.7653184199116725,-0.8003452971747986,-0.2554034120548541,-1.2544669792367353,1.9669486211868001,-0.7717495528903351,3.2558612919953065,0.00014264271293079514,82.0
253,117.0,MALES,54.0,MARRIED FIRST TIME,YES,POSTGRADUATE COMPLETED,CHILDREN,NO,0.0,23.0,21.0,34.0,11.0,19.0,24.0,36.0,3.0,63.0,45+,50+,completed postgrad uni,1.0413926851582251,0.15908121136714834,0.0003883338537038338,1.66108279698742,0.047674511289094515,-1.0385307092081961,-0.9226315752304348,-0.2679221856586681,-0.10044095179664783,-0.928223332228974,-0.7988161282448396,-0.03126305563858481,0.15908121136714792,0.000388333853703832,130.0
254,62.0,MALES,22.0,SINGLE,NO,COMPLETED HIGHSCHOOL,WORK,NO,0.0,22.0,25.0,38.0,14.0,15.0,27.0,39.0,4.0,48.0,18 - 29,18 - 24,completed high school,1.146128035678238,3.6610514169408184,1.3336419888912469e-06,1.6582533841121492,0.5740634352880789,-0.68410634451089,-0.2756788809443133,-0.8249634478816015,0.48053552931654303,-0.5104159348770266,-0.1972159620644933,-0.6786817334137324,3.661051416940809,1.33364198889162e-06,100.0
255,358.0,FEMALES,28.0,STEADY RELATIONSHIP,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,23.0,23.0,41.0,14.0,21.0,25.0,34.0,5.0,61.0,18 - 29,25 - 32,completed undergrad uni,1.146128035678238,0.12049293581253769,3.81370322748871e-05,1.6556559597336764,1.0501641379580968,-0.22207245559006722,-0.9642211326373933,-0.6998319686245384,0.9697608020085511,0.16984247102286845,-0.9877615646847206,-0.5648474109666073,0.12049293581253745,3.813703227488626e-05,126.0
256,429.0,MALES,25.0,LIVING WITH PARTNER,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,22.0,26.0,31.0,12.0,25.0,23.0,37.0,5.0,50.0,18 - 29,25 - 32,completed undergrad uni,1.0791812460476249,3.992178285221731,0.0019004254839102887,1.6352713214385688,-0.41198552829631124,-0.46881641502921395,-1.4491817251822638,-0.4567377171036287,-0.5644246593809938,-0.22219755818843087,-1.4349747987748638,-0.3603193094097586,3.992178285221721,0.0019004254839102704,104.0
257,106.0,MALES,37.0,MARRIED FIRST TIME,YES,COMPLETED UNDERGRADUATE,WORK,NO,0.0,18.0,23.0,41.0,22.0,30.0,25.0,38.0,7.0,66.0,30 - 44,33 - 40,completed undergrad uni,1.3424226808222062,0.20942181601540885,7.040462987908406e-09,1.6286503614275043,1.0158291686682281,1.1164638014911632,-0.67190438405083,-0.36068842822817926,1.073903153383567,1.5410866744806209,-0.8900576183788586,-0.4872075523836242,0.20942181601540868,7.040462987894826e-09,136.0
258,503.0,FEMALES,63.0,MARRIED FIRST TIME,NO,SOME ADDITIONAL TRAINING,HEALTH/ILLNESS,NO,0.0,18.0,17.0,31.0,21.0,25.0,33.0,34.0,9.0,59.0,45+,50+,some additional training,1.3222192947339193,1.7684041286443297,0.0010895180039107984,1.6276134669008206,-0.3490925819026037,0.21290555902565775,0.3475413427304254,-0.20426476420298,-0.32864773733231084,0.15977876168218408,0.32697167052566206,-0.3055268195604569,1.7684041286443264,0.001089518003910799,122.0
259,353.0,FEMALES,48.0,MARRIED FIRST TIME,YES,SOME SECONDARY,HEALTH/ILLNESS,NO,0.0,21.0,24.0,31.0,21.0,20.0,33.0,36.0,6.0,58.0,45+,41 - 49,did not complete high school,1.3222192947339193,0.6774982281991939,0.0037691696762653898,1.6276134669008206,-0.435037598960982,0.28603374552102806,-0.3164772158696546,0.7962698952344238,-0.40626834822174956,0.20296078992861719,-0.35654647298267106,0.7667695629136321,0.6774982281991923,0.003769169676265403,120.0
260,29.0,MALES,21.0,SINGLE,NO,COMPLETED HIGHSCHOOL,FAMILY,NO,0.0,27.0,23.0,33.0,15.0,33.0,29.0,28.0,4.0,63.0,18 - 29,18 - 24,completed high school,1.1760912590556813,0.0987608662041128,0.0005672435643262954,1.610111896602789,-0.05977613649295467,-0.07413076920938455,-1.5882509867107997,0.37812404715297326,-0.14414856695553568,0.1548698376679098,-1.6309658122898731,0.48515656299480736,0.0987608662041127,0.0005672435643262995,130.0
261,364.0,MALES,56.0,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,WORK,YES,140.0,18.0,19.0,31.0,28.0,25.0,33.0,40.0,3.0,57.0,45+,50+,some additional training,1.4471580313422192,0.4896700404258625,0.000982532082787263,1.5959973129422933,-0.23405613115921992,1.2604102578244611,-0.019494208414360198,1.3223138984403504,-0.08207225284130577,1.1689568217080872,-0.19529334378859756,1.1354844759603253,0.4896700404258619,0.0009825320827872657,118.0
262,335.0,MALES,36.0,MARRIED FIRST TIME,YES,POSTGRADUATE COMPLETED,WORK,NO,0.0,26.0,26.0,39.0,11.0,28.0,21.0,40.0,8.0,73.0,30 - 44,33 - 40,completed postgrad uni,1.0413926851582251,1.45081325413114,8.76573496796885e-05,1.5920969374041827,0.6974307616819952,-0.9174879699163614,-1.0325026160792847,-0.8110216451105744,0.5441433525697432,-0.6124620885396187,-0.947229493169364,-0.5717546759493958,1.4508132541311392,8.76573496796853e-05,150.0
263,355.0,FEMALES,37.0,MARRIED FIRST TIME,YES,POSTGRADUATE COMPLETED,WORK,NO,0.0,20.0,18.0,34.0,20.0,14.0,32.0,24.0,9.0,64.0,30 - 44,33 - 40,completed postgrad uni,1.3010299956639813,1.7233724143609184,0.001459321016571316,1.5743910610560021,0.06791364136042417,-0.5270078700791485,1.437503742984822,-0.4123525557951645,0.09392038678322942,-0.786036301120412,1.5689364337175975,-0.3942425117247023,1.7233724143609142,0.001459321016571318,132.0
264,84.0,MALES,37.0,MARRIED FIRST TIME,YES,COMPLETED HIGHSCHOOL,WORK,NO,0.0,20.0,26.0,39.0,12.0,24.0,24.0,38.0,9.0,65.0,30 - 44,33 - 40,completed high school,1.0791812460476249,1.1886938746320526,4.4980827517662954e-05,1.5661127803158403,0.7554769067173088,-0.7638648610530466,-0.8088623346116943,-0.4378878560753834,0.6452778492682387,-0.5353681472692908,-0.7334676406573369,-0.21112042141691045,1.1886938746320508,4.4980827517665014e-05,134.0
265,102.0,FEMALES,26.0,SINGLE,NO,COMPLETED UNDERGRADUATE,WORK,NO,0.0,23.0,22.0,37.0,12.0,29.0,25.0,34.0,6.0,69.0,18 - 29,25 - 32,completed undergrad uni,1.0791812460476249,0.6152490733053351,8.521667985231468e-07,1.5562760865665464,0.5052365044763053,-1.0304431872804505,-0.5318571776016475,-0.5049859591871662,0.3811814332292073,-0.9028462631619273,-0.4023960453892159,-0.2637061756317749,0.6152490733053337,8.521667985229903e-07,142.0
266,238.0,FEMALES,41.0,MARRIED FIRST TIME,YES,SOME SECONDARY,WORK,NO,0.0,30.0,28.0,40.0,12.0,27.0,23.0,29.0,5.0,69.0,30 - 44,41 - 49,did not complete high school,1.0791812460476249,2.4875079260384725,0.0004096387013492274,1.5543556000292094,0.7959288485649251,-1.0613798305563509,-0.3559304122339533,-0.5325908016675062,0.6853652244270995,-0.9318658498618878,-0.21787945465097022,-0.27011157566216726,2.48750792603847,0.0004096387013492372,142.0
267,135.0,FEMALES,49.0,MARRIED FIRST TIME,YES,COMPLETED UNDERGRADUATE,CHILDREN,YES,10.0,24.0,20.0,37.0,15.0,30.0,28.0,23.0,2.0,49.0,45+,41 - 49,completed undergrad uni,1.1760912590556813,0.9459615220912685,0.0002945288428550606,1.5365092652622605,0.4738395994502262,-0.1526423919721142,-1.1651343568929178,-0.21324034328192729,0.3948458236390098,0.14170794616876548,-1.1939414283606096,-0.10160467816551065,0.9459615220912673,0.00029452884285505963,102.0
268,112.0,FEMALES,50.0,STEADY RELATIONSHIP,NO,COMPLETED HIGHSCHOOL,WORK,YES,,25.0,18.0,39.0,22.0,20.0,30.0,31.0,7.0,45.0,45+,50+,completed high school,1.3424226808222062,1.7992951492611622,0.0004040962746086485,1.5214255626773163,0.7682384839465759,1.4960673997040905,-1.040154192019272,-0.6540999578791099,0.8164856231291651,2.047597171036133,-1.3353906871685968,-0.8787571268097646,1.7992951492611609,0.00040409627460864886,94.0
269,374.0,MALES,35.0,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,WORK,NO,0.0,21.0,22.0,39.0,15.0,24.0,27.0,34.0,5.0,70.0,30 - 44,33 - 40,some additional training,1.1760912590556813,0.7776679238475247,0.0003278086073188565,1.5172371782359726,0.7925096423410085,-0.09258612959245814,-1.2760158488182936,-0.005693312789462639,0.7283142837582711,0.23522319491285731,-1.317998423134516,0.13951770012647882,0.777667923847523,0.00032780860731886004,144.0
270,469.0,FEMALES,55.0,SEPARATED,NO,COMPLETED UNDERGRADUATE,SPOUSE OR PARTNER,NO,0.0,22.0,18.0,86.0,28.0,14.0,31.0,30.0,5.0,56.0,45+,50+,completed undergrad uni,1.4471580313422192,0.9148867635735943,0.00010169865160284698,1.5167015058847193,-0.402506821357071,1.9342746702850835,0.033969934859440755,-0.23374579357105613,-0.26505657923363724,2.1250438792416855,-0.27135066175661815,-0.6693995373894746,0.9148867635735931,0.00010169865160284735,116.0
271,375.0,MALES,30.0,SINGLE,NO,POSTGRADUATE COMPLETED,WORK,NO,0.0,18.0,20.0,37.0,11.0,18.0,23.0,36.0,7.0,59.0,30 - 44,25 - 32,completed postgrad uni,1.0413926851582251,0.20997952933458236,0.0013647740738365376,1.5128704390026777,0.5013616923197597,-0.7959797108690926,-1.3465110935082438,-0.06313392237302962,0.36729704883419884,-0.5564669027442263,-1.2781504064066598,0.19671131272491446,0.20997952933458203,0.0013647740738365363,122.0
272,531.0,MALES,26.0,MARRIED FIRST TIME,YES,COMPLETED UNDERGRADUATE,WORK,NO,0.0,26.0,26.0,42.0,19.0,19.0,26.0,22.0,4.0,53.0,18 - 29,25 - 32,completed undergrad uni,1.2787536009528289,3.0876596729663555,6.0837253550553044e-05,1.5126343525608426,1.1785413708690486,-0.010003086961095206,-0.2526131855958712,0.4742935265254012,1.2111616408189916,0.10383869578041353,-0.26346872335525406,0.6189105324408463,3.0876596729663475,6.083725355055583e-05,110.0
